rowcode	rnum
10093	836199
10094	107385
10095	930096
10096	234543
10097	495497
10098	725407
10099	752833
10100	466654
10101	906900
10102	357340
10103	146911
10104	262497
10105	639068
10106	380240
10107	23246
10108	26098
10109	915149
10110	321082
10111	77704
10112	558858
10113	957881
10114	635150
10115	611735
10116	147404
10117	60094
10118	803718
10119	194880
10120	342427
10121	688216
10122	888447
10123	564600
10124	534876
10125	908626
10126	305626
10127	271855
10128	50076
10129	667104
10130	183912
10131	186333
10132	457717
10133	699714
10134	77676
10135	601420
10136	473764
10137	60598
10138	297065
10139	22210
10140	42212
10141	162400
10142	619847
10143	59237
10144	645536
10145	706911
10146	571045
10147	759060
10148	136870
10149	833662
10150	997352
10151	516953
10152	874548
10153	681977
10154	161651
10155	711693
10156	295392
10157	346085
10158	861300
10159	955049
10160	802133
10161	702889
10162	631568
10163	595274
10164	877818
10165	300587
10166	554733
10167	160596
10168	237628
10169	224022
10170	568060
10171	159363
10172	98920
10173	677366
10174	888389
10175	325548
10176	846007
10177	202569
10178	962462
10179	499012
10180	19468
10181	153762
10182	894358
10183	64059
10184	526260
10185	418088
10186	416375
10187	297172
10188	360471
10189	472060
10190	895674
10191	271233
10192	865135
10193	8020
10194	377537
10195	135786
10196	333264
10197	962038
10198	733547
10199	20482
10200	458434
10201	450026
10202	872791
10203	598169
10204	662984
10205	934343
10206	145713
10207	770166
10208	33419
10209	580443
10210	489979
10211	163955
10212	840181
10213	120
10214	972326
10215	762141
10216	524835
10217	648154
10218	285463
10219	435277
10220	501746
10221	101811
10222	366810
10223	302518
10224	783884
10225	483119
10226	658098
10227	84212
10228	190420
10229	297925
10230	84347
10231	401781
10232	537571
10233	711095
10234	263689
10235	582860
10236	10486
10237	260127
10238	251250
10239	328264
10240	861968
10241	60584
10242	908807
10243	794224
10244	606767
10245	915277
10246	401804
10247	219567
10248	838466
10249	213650
10250	285391
10251	199380
10252	505300
10253	390760
10254	81950
10255	968276
10256	773369
10257	700078
10258	168864
10259	822173
10260	351508
10261	947413
10262	469207
10263	269017
10264	490538
10265	450951
10266	316120
10267	161965
10268	275921
10269	811037
10270	121256
10271	367185
10272	464819
10273	109229
10274	505291
10275	153287
10276	192687
10277	578286
10278	861712
10279	157885
10280	702574
10281	960736
10282	840660
10283	379215
10284	457044
10285	155729
10286	669997
10287	924232
10288	568309
10289	363495
10290	137548
10291	695643
10292	732680
10293	41991
10294	308587
10295	319139
10296	290307
10297	536282
10298	443713
10299	65761
10300	235609
10301	756003
10302	658730
10303	791510
10304	998122
10305	596242
10306	958198
10307	346040
10308	957145
10309	8217
10310	673082
10311	792463
10312	949265
10313	251935
10314	90805
10315	172499
10316	743630
10317	321781
10318	106279
10319	124566
10320	39019
10321	366712
10322	260423
10323	540037
10324	929068
10325	350331
10326	690011
10327	964644
10328	538011
10329	571144
10330	625699
10331	758932
10332	279637
10333	925420
10334	275489
10335	513836
10336	422862
10337	875825
10338	60436
10339	544773
10340	998312
10341	681802
10342	254085
10343	656435
10344	905539
10345	747777
10346	316363
10347	7750
10348	885712
10349	996067
10350	232611
10351	994236
10352	504339
10353	738814
10354	67444
10355	799969
10356	896895
10357	155641
10358	128511
10359	632925
10360	412649
10361	52577
10362	689498
10363	8051
10364	548197
10365	226794
10366	579938
10367	425634
10368	603814
10369	119754
10370	34738
10371	700211
10372	58159
10373	927010
10374	403104
10375	582604
10376	456586
10377	74935
10378	673491
10379	387447
10380	340427
10381	918630
10382	991442
10383	359759
10384	341895
10385	387551
10386	943692
10387	201347
10388	523831
10389	332199
10390	411581
10391	34442
10392	196867
10393	324033
10394	406927
10395	128097
10396	774548
10397	465281
10398	392539
10399	847795
10400	84380
10401	563998
10402	460588
10403	702098
10404	782011
10405	584114
10406	949792
10407	49320
10408	562986
10409	493942
10410	905142
10411	731877
10412	767852
10413	388115
10414	736458
10415	555313
10416	256641
10417	742870
10418	285193
10419	534590
10420	637604
10421	999037
10422	135525
10423	503353
10424	657083
10425	924156
10426	531033
10427	108148
10428	188188
10429	494844
10430	708263
10431	29098
10432	293953
10433	609541
10434	605913
10435	894881
10436	471644
10437	16168
10438	3037
10439	696079
10440	515930
10441	78240
10442	322436
10443	209659
10444	301669
10445	748542
10446	506192
10447	404969
10448	159291
10449	714108
10450	136357
10451	404449
10452	850542
10453	977469
10454	892284
10455	768963
10456	228468
10457	890734
10458	224807
10459	883859
10460	723221
10461	325281
10462	509065
10463	712421
10464	767335
10465	855246
10466	919275
10467	608901
10468	386571
10469	795903
10470	662177
10471	959369
10472	144992
10473	906328
10474	291044
10475	404572
10476	904540
10477	85337
10478	449024
10479	849757
10480	785651
10481	441563
10482	374198
10483	331536
10484	932442
10485	165521
10486	873605
10487	419466
10488	441554
10489	116276
10490	857072
10491	654038
10492	6054
10493	427779
10494	335022
10495	516915
10496	128284
10497	97542
10498	404604
10499	293645
10500	592838
10501	755758
10502	633246
10503	700083
10504	36152
10505	431039
10506	585043
10507	574854
10508	539209
10509	309718
10510	76293
10511	944326
10512	544159
10513	931518
10514	355341
10515	752731
10516	540101
10517	352691
10518	252543
10519	604417
10520	77570
10521	21311
10522	316449
10523	271778
10524	648687
10525	750178
10526	186229
10527	512043
10528	692921
10529	69968
10530	681024
10531	801510
10532	63349
10533	785105
10534	655484
10535	829636
10536	243425
10537	115290
10538	593034
10539	408056
10540	312358
10541	540801
10542	847581
10543	417550
10544	717605
10545	753195
10546	475800
10547	215423
10548	378474
10549	718294
10550	372724
10551	984481
10552	822390
10553	202873
10554	106078
10555	178749
10556	776022
10557	845185
10558	520974
10559	768684
10560	893545
10561	815935
10562	594360
10563	392422
10564	662957
10565	885001
10566	760872
10567	382889
10568	439613
10569	729295
10570	627908
10571	371435
10572	168186
10573	778964
10574	677099
10575	94927
10576	492749
10577	605827
10578	772939
10579	384309
10580	847513
10581	475340
10582	989638
10583	37116
10584	260413
10585	506208
10586	718374
10587	770511
10588	166014
10589	158835
10590	889630
10591	912787
10592	552842
10593	806594
10594	324166
10595	89560
10596	996753
10597	240774
10598	817244
10599	238500
10600	371334
10601	446462
10602	840755
10603	649103
10604	348955
10605	809035
10606	481622
10607	182746
10608	782022
10609	678999
10610	262830
10611	943019
10612	412732
10613	130467
10614	957142
10615	116276
10616	496497
10617	610570
10618	193633
10619	978390
10620	441077
10621	146608
10622	382193
10623	43486
10624	82024
10625	958700
10626	253163
10627	431182
10628	635534
10629	619477
10630	36433
10631	389580
10632	959369
10633	230729
10634	857846
10635	49185
10636	653905
10637	610044
10638	972861
10639	567464
10640	941468
10641	955242
10642	995146
10643	823744
10644	553933
10645	994580
10646	232375
10647	373738
10648	74811
10649	256929
10650	979106
10651	800404
10652	978854
10653	686543
10654	971308
10655	113962
10656	697445
10657	851395
10658	245576
10659	162077
10660	865638
10661	573196
10662	861677
10663	459578
10664	538005
10665	763018
10666	49040
10667	500746
10668	690815
10669	977748
10670	631243
10671	567600
10672	928195
10673	779225
10674	478134
10675	600177
10676	702391
10677	91498
10678	475195
10679	235017
10680	132581
10681	409849
10682	900701
10683	936165
10684	207340
10685	362881
10686	819164
10687	474150
10688	503289
10689	413342
10690	99351
10691	545434
10692	605298
10693	511005
10694	880763
10695	840716
10696	263636
10697	172162
10698	869872
10699	658141
10700	320109
10701	983594
10702	199684
10703	252017
10704	234552
10705	972321
10706	865532
10707	53688
10708	730491
10709	743062
10710	461284
10711	873335
10712	376807
10713	645147
10714	195304
10715	470893
10716	300498
10717	519378
10718	974085
10719	209867
10720	206148
10721	334564
10722	688990
10723	948744
10724	555914
10725	75659
10726	833476
10727	313954
10728	723852
10729	577797
10730	109073
10731	565572
10732	919468
10733	909626
10734	295080
10735	150449
10736	768498
10737	545547
10738	343624
10739	830458
10740	136827
10741	825082
10742	814063
10743	400557
10744	49644
10745	130755
10746	806965
10747	441529
10748	30654
10749	93427
10750	678591
10751	918942
10752	803820
10753	929851
10754	25003
10755	224486
10756	135687
10757	975092
10758	224164
10759	645685
10760	806467
10761	544438
10762	153707
10763	169712
10764	992822
10765	227554
10766	383912
10767	612011
10768	571370
10769	304571
10770	631053
10771	434548
10772	229572
10773	205073
10774	270544
10775	321011
10776	994917
10777	792099
10778	178217
10779	682460
10780	9083
10781	321405
10782	329931
10783	993574
10784	264110
10785	459968
10786	337977
10787	924597
10788	587608
10789	1958
10790	156140
10791	879139
10792	848029
10793	398856
10794	849780
10795	978061
10796	760333
10797	450274
10798	346989
10799	462491
10800	897731
10801	835537
10802	375268
10803	233346
10804	309081
10805	409419
10806	323970
10807	239527
10808	737646
10809	650526
10810	431105
10811	389799
10812	439653
10813	3670
10814	974558
10815	690499
10816	605112
10817	749678
10818	389087
10819	220422
10820	538918
10821	202799
10822	260579
10823	87111
10824	931363
10825	81178
10826	63192
10827	796086
10828	301772
10829	451640
10830	477095
10831	177605
10832	100124
10833	577975
10834	845169
10835	683068
10836	249030
10837	621783
10838	401889
10839	244009
10840	355703
10841	880161
10842	328700
10843	586378
10844	4551
10845	407504
10846	583031
10847	938893
10848	792432
10849	92583
10850	67718
10851	643804
10852	31947
10853	630930
10854	785444
10855	677230
10856	124864
10857	224383
10858	894550
10859	416145
10860	193375
10861	2256
10862	899036
10863	159391
10864	307073
10865	441872
10866	853070
10867	268683
10868	983112
10869	503262
10870	502957
10871	458462
10872	480007
10873	937959
10874	651574
10875	747190
10876	32798
10877	214564
10878	871239
10879	436192
10880	684265
10881	202061
10882	962754
10883	511086
10884	881834
10885	47213
10886	622031
10887	337927
10888	745793
10889	75744
10890	783732
10891	207817
10892	569850
10893	481782
10894	16775
10895	213078
10896	926523
10897	945759
10898	26275
10899	676752
10900	313543
10901	466494
10902	185620
10903	556488
10904	135183
10905	124126
10906	208986
10907	292851
10908	614410
10909	821572
10910	294758
10911	783823
10912	705278
10913	803032
10914	913261
10915	604735
10916	80970
10917	687610
10918	688239
10919	493460
10920	36667
10921	467126
10922	629634
10923	350271
10924	32545
10925	136302
10926	94191
10927	377060
10928	250500
10929	598985
10930	530168
10931	530939
10932	532851
10933	600077
10934	486855
10935	279555
10936	381323
10937	156030
10938	126716
10939	786821
10940	282680
10941	818959
10942	21420
10943	861517
10944	136237
10945	706264
10946	158464
10947	668319
10948	559235
10949	659966
10950	587632
10951	514890
10952	480265
10953	241127
10954	318471
10955	969778
10956	976519
10957	99333
10958	987331
10959	736507
10960	674117
10961	788110
10962	546811
10963	972334
10964	732495
10965	698701
10966	783311
10967	399868
10968	932129
10969	528075
10970	168761
10971	143293
10972	978182
10973	687050
10974	228335
10975	304752
10976	353896
10977	760876
10978	417369
10979	953518
10980	487388
10981	916671
10982	817641
10983	974215
10984	270232
10985	210952
10986	816364
10987	644324
10988	843104
10989	181942
10990	58583
10991	869310
10992	981371
10993	878161
10994	123446
10995	33579
10996	928542
10997	952667
10998	958446
10999	154287
11000	728966
11001	680106
11002	988477
11003	276657
11004	357963
11005	956765
11006	550678
11007	923942
11008	860742
11009	868090
11010	339419
11011	237304
11012	439345
11013	147692
11014	555225
11015	300818
11016	120267
11017	570693
11018	262343
11019	946207
11020	287334
11021	334234
11022	788161
11023	806965
11024	78316
11025	319499
11026	282642
11027	122095
11028	677987
11029	328125
11030	750104
11031	344668
11032	159734
11033	228344
11034	142841
11035	465495
11036	251515
11037	430233
11038	6216
11039	842327
11040	200202
11041	831669
11042	520803
11043	553172
11044	464817
11045	68455
11046	714911
11047	589681
11048	531651
11049	616094
11050	312404
11051	697846
11052	917995
11053	132995
11054	666355
11055	799021
11056	905834
11057	187962
11058	245221
11059	878824
11060	215861
11061	739060
11062	81470
11063	454763
11064	463621
11065	466962
11066	175984
11067	330876
11068	497401
11069	808808
11070	930489
11071	484853
11072	786413
11073	166142
11074	412206
11075	818066
11076	602577
11077	151044
11078	168672
11079	461317
11080	89111
11081	370065
11082	445498
11083	443689
11084	343054
11085	17637
11086	764413
11087	779866
11088	790661
11089	42916
11090	75085
11091	724819
11092	258945
11093	864697
11094	268285
11095	298062
11096	711766
11097	443576
11098	993086
11099	57756
11100	60732
11101	301067
11102	656830
11103	233181
11104	94735
11105	41951
11106	834295
11107	327239
11108	729049
11109	584097
11110	67337
11111	214138
11112	716598
11113	257204
11114	924102
11115	469157
11116	354295
11117	720624
11118	916676
11119	800089
11120	656780
11121	447303
11122	226424
11123	796045
11124	104834
11125	81615
11126	557907
11127	604604
11128	274952
11129	954629
11130	186161
11131	368275
11132	801932
11133	416702
11134	619104
11135	528584
11136	260742
11137	698543
11138	626453
11139	344777
11140	7548
11141	417740
11142	233385
11143	590612
11144	105046
11145	486477
11146	269228
11147	440975
11148	199295
11149	832806
11150	121987
11151	145217
11152	609073
11153	393260
11154	870969
11155	806006
11156	328066
11157	326724
11158	423320
11159	36254
11160	705053
11161	32684
11162	874714
11163	422115
11164	183054
11165	958980
11166	277974
11167	516456
11168	888421
11169	128773
11170	698993
11171	469578
11172	924177
11173	734839
11174	677483
11175	19176
11176	60129
11177	615629
11178	585529
11179	142521
11180	875770
11181	398795
11182	176060
11183	926658
11184	296222
11185	423857
11186	791295
11187	747541
11188	767890
11189	309818
11190	945802
11191	909286
11192	247213
11193	988124
11194	350117
11195	676209
11196	293226
11197	960779
11198	329434
11199	703419
11200	267637
11201	655161
11202	428468
11203	615304
11204	909379
11205	805965
11206	762115
11207	736911
11208	162063
11209	678838
11210	533613
11211	102160
11212	64702
11213	464797
11214	487922
11215	363568
11216	96064
11217	390028
11218	717370
11219	765195
11220	292218
11221	132499
11222	941253
11223	997370
11224	452434
11225	358575
11226	257172
11227	682038
11228	800612
11229	474471
11230	122167
11231	320109
11232	68328
11233	1772
11234	881061
11235	375472
11236	941747
11237	919012
11238	564598
11239	977776
11240	32493
11241	513053
11242	152419
11243	120685
11244	739400
11245	927760
11246	218319
11247	434446
11248	408421
11249	315300
11250	407662
11251	70092
11252	873952
11253	796418
11254	678379
11255	590277
11256	245391
11257	837463
11258	992211
11259	575851
11260	614205
11261	432657
11262	757872
11263	922642
11264	358159
11265	175578
11266	118413
11267	17475
11268	619056
11269	630478
11270	468882
11271	110805
11272	536082
11273	106287
11274	303639
11275	7441
11276	175889
11277	65550
11278	711365
11279	402196
11280	902356
11281	4731
11282	817136
11283	73833
11284	208913
11285	517187
11286	35216
11287	426916
11288	592115
11289	994277
11290	358699
11291	568763
11292	208662
11293	456320
11294	76234
11295	492365
11296	411467
11297	293563
11298	788446
11299	801446
11300	246002
11301	501813
11302	718473
11303	906063
11304	350584
11305	230903
11306	749884
11307	153918
11308	523990
11309	383214
11310	985501
11311	169183
11312	268754
11313	437679
11314	280347
11315	403060
11316	682944
11317	693776
11318	446186
11319	908193
11320	170045
11321	757666
11322	960810
11323	367722
11324	838263
11325	682573
11326	828826
11327	889160
11328	538032
11329	355336
11330	845779
11331	585881
11332	548113
11333	591755
11334	135945
11335	897705
11336	823083
11337	806010
11338	665389
11339	325717
11340	108135
11341	315480
11342	477445
11343	8244
11344	119296
11345	904410
11346	910927
11347	439713
11348	843592
11349	966498
11350	96101
11351	422522
11352	886969
11353	407461
11354	138086
11355	717464
11356	482930
11357	290584
11358	372491
11359	520459
11360	456206
11361	449641
11362	415662
11363	619182
11364	616955
11365	959675
11366	234282
11367	552154
11368	983116
11369	348612
11370	700352
11371	687148
11372	512969
11373	919599
11374	820167
11375	416479
11376	757151
11377	394607
11378	606650
11379	569501
11380	644753
11381	8220
11382	553703
11383	82529
11384	68670
11385	242263
11386	615589
11387	8587
11388	943905
11389	427535
11390	383870
11391	964497
11392	917149
11393	555273
11394	224169
11395	959760
11396	895165
11397	849490
11398	506859
11399	769477
11400	505666
11401	748254
11402	540181
11403	770159
11404	957789
11405	818302
11406	602064
11407	546976
11408	705596
11409	671205
11410	521399
11411	984337
11412	498549
11413	882114
11414	541606
11415	578984
11416	22062
11417	521786
11418	287514
11419	755535
11420	511043
11421	280414
11422	590309
11423	243397
11424	56741
11425	850404
